Locality_Num,Catalogue_Num,Pit,Level_mean,Level_min,Level_max,Drawer,Higher_Classification,Family,MS_classification,Element,NISP,Details,Notes,Quadrant,GMM?,TeethCorrosion
41229,28928,1D/E,207.5,205,210,2.00E+03,lizard,,,tibia,1,,,100,,
41229,28929,1D/E,207.5,205,210,2.00E+03,lizard,Scincidae,Scincinae,frontal,1,1L,,100,,
41229,28930,1D/E,207.5,205,210,2.00E+03,lizard,Phrynosomatidae,Phrynosoma ,frontal,1,,pitted bone,75,,
41229,28931,1D/E,207.5,205,210,2.00E+03,lizard,Phrynosomatidae,Phrynosoma ,frontal,1,,,25,,
41229,28932,1D/E,207.5,205,210,2.00E+03,lizard,Phrynosomatidae,Phrynosoma ,frontal,1,,,50,,
41229,28933,1D/E,207.5,205,210,2.00E+03,lizard,Phrynosomatidae,,frontal,1,,,50,,
41229,28934,1D/E,207.5,205,210,2.00E+03,lizard,Phrynosomatidae,,frontal,1,,,50,,
41229,28935,1D/E,207.5,205,210,2.00E+03,lizard,Phrynosomatidae,,frontal,1,,,75,,
41229,28936,1D/E,207.5,205,210,2.00E+03,lizard,Phrynosomatidae,,frontal,1,,,100,,
41229,28937,1D/E,207.5,205,210,2.00E+03,lizard,Phrynosomatidae,,frontal,1,,,75,,
41229,28938,1D/E,207.5,205,210,2.00E+03,lizard,Phrynosomatidae,,frontal,1,,,100,,
41229,28939,1D/E,207.5,205,210,2.00E+03,lizard,Phrynosomatidae,,frontal,1,,,100,,
41229,28940,1D/E,207.5,205,210,2.00E+03,lizard,Phrynosomatidae,,frontal,1,,,100,,
41229,28941,1D/E,207.5,205,210,2.00E+03,lizard,Phrynosomatidae,,frontal,1,,,100,,
41229,28942,1D/E,207.5,205,210,2.00E+03,lizard,Phrynosomatidae,,frontal,1,,,50,,
41229,28943,1D/E,207.5,205,210,2.00E+03,lizard,Phrynosomatidae,,frontal,1,,,100,,
41229,28944,1D/E,207.5,205,210,2.00E+03,lizard,Phrynosomatidae,,frontal,1,,,100,,
41229,28945,1D/E,207.5,205,210,2.00E+03,lizard,Phrynosomatidae,,frontal,1,,,75,,
41229,28946,1D/E,207.5,205,210,2.00E+03,lizard,Phrynosomatidae,,frontal,1,,,75,,
41229,28947,1D/E,207.5,205,210,2.00E+03,lizard,Pleurodonta cf. Crotaphytidae,,frontal,1,,sculpting present,75,,
41229,28948,1D/E,207.5,205,210,2.00E+03,lizard,Phrynosomatidae,Phrynosoma,frontal,1,,,50,,
41229,28949,1D/E,207.5,205,210,2.00E+03,lizard,,,humerus,1,1L,,75,,
41229,28950,1D/E,207.5,205,210,2.00E+03,lizard,,,humerus,1,1L,,100,,
41229,28951,1D/E,207.5,205,210,2.00E+03,lizard,,,humerus,1,1R,,50,,
41229,28952,1D/E,207.5,205,210,2.00E+03,lizard,,,humerus,3,3L,,100,,
41229,28953,1D/E,207.5,205,210,2.00E+03,lizard,,,humerus,3,3L,,50,,
41229,28954,1D/E,207.5,205,210,2.00E+03,lizard,,,humerus,2,2L,,25,,
41229,28955,1D/E,207.5,205,210,2.00E+03,lizard,,,humerus,2,2R,,100,,
41229,28956,1D/E,207.5,205,210,2.00E+03,lizard,,,humerus,1,1R,,75,,
41229,28957,1D/E,207.5,205,210,2.00E+03,lizard,,,humerus,2,2R,,25,,
41229,28958,1D/E,207.5,205,210,2.00E+03,lizard,,,interclavicle,1,,t shaped,,,
41229,28959,1D/E,207.5,205,210,2.00E+03,lizard,Phrynosomatidae,,jugal,2,2R,,100,,
41229,28960,1D/E,207.5,205,210,2.00E+03,lizard,cf. Phrynosomatidae,,jugal,1,1R,,50,,
41229,28961,1D/E,207.5,205,210,2.00E+03,lizard,Phrynosomatidae,Phrynosoma ,maxilla,1,1R,,100,,none
41229,28962,1D/E,207.5,205,210,2.00E+03,lizard,Phrynosomatidae,,maxilla,1,1L,,50,,none
41229,28963,1D/E,207.5,205,210,2.00E+03,lizard,Phrynosomatidae,,maxilla,1,1L,,100,,crown
41229,28964,1D/E,207.5,205,210,2.00E+03,lizard,Phrynosomatidae,,maxilla,1,1L,,25,,crown
41229,28965,1D/E,207.5,205,210,2.00E+03,lizard,Phrynosomatidae,,maxilla,1,1L,,75,,crown
41229,28966,1D/E,207.5,205,210,2.00E+03,lizard,Phrynosomatidae,,maxilla,1,1L,,75,,crown
41229,28967,1D/E,207.5,205,210,2.00E+03,lizard,Phrynosomatidae,,maxilla,1,1R,,100,,crown
41229,28968,1D/E,207.5,205,210,2.00E+03,lizard,Phrynosomatidae,,maxilla,1,1R,,50,,crown
41229,28969,1D/E,207.5,205,210,2.00E+03,lizard,Phrynosomatidae,,maxilla,1,1R,,100,,none
41229,28970,1D/E,207.5,205,210,2.00E+03,lizard,Phrynosomatidae,,maxilla,1,1R,,50,,crown
41229,28971,1D/E,207.5,205,210,2.00E+03,lizard,Phrynosomatidae,,maxilla,1,1R,,25,,none
41229,28972,1D/E,207.5,205,210,2.00E+03,lizard,Phrynosomatidae,,maxilla,1,1R,,100,,none
41229,28973,1D/E,207.5,205,210,2.00E+03,lizard,,,maxilla,1,1L,"unicuspid,  slightly eroded crowns",0,,crown
41229,28974,1D/E,207.5,205,210,2.00E+03,lizard,Crotaphytidae,,maxilla,1,1R,"wide teeth, tricuspid",0,,none
41229,28975,1D/E,207.5,205,210,2.00E+03,lizard,,,braincase,1,1R,otooccipital,,,
41229,28976,1D/E,207.5,205,210,2.00E+03,lizard,Phrynosomatidae,,parietal,1,,,100,,
41229,28977,1D/E,207.5,205,210,2.00E+03,lizard,Phrynosomatidae,,parietal,1,,,50,,
41229,28978,1D/E,207.5,205,210,2.00E+03,lizard,,,pelvis,4,4L,,50,,
41229,28979,1D/E,207.5,205,210,2.00E+03,lizard,,,pelvis,2,2L,,25,,
41229,28980,1D/E,207.5,205,210,2.00E+03,lizard,,,pelvis,4,4R,,50,,
41229,28981,1D/E,207.5,205,210,2.00E+03,lizard,,,pelvis,1,1R,,75,,
41229,28982,1D/E,207.5,205,210,2.00E+03,lizard,,,pelvis,3,3R,,25,,
41229,28983,1D/E,207.5,205,210,2.00E+03,lizard,,,phalanges,1,,,,,
41229,28984,1D/E,207.5,205,210,2.00E+03,lizard,Crotaphytidae,,postorbital,1,,,100,,
41229,28985,1D/E,207.5,205,210,2.00E+03,lizard,Phrynosomatidae,cf. Sceloporinae,postorbital,1,,slender but straight pronged,100,,
41229,28986,1D/E,207.5,205,210,2.00E+03,lizard,Phrynosomatidae,Phrynosoma,premaxilla,1,,,100,,
41229,28987,1D/E,207.5,205,210,2.00E+03,lizard,,,radius,1,,,100,,
41229,28988,1D/E,207.5,205,210,2.00E+03,lizard,,,radius,1,,,75,,
41229,28989,1D/E,207.5,205,210,2.00E+03,lizard,,,tibia,1,,,75,,
41229,28990,1D/E,207.5,205,210,2.00E+03,lizard,,,tibia,1,,,50,,
41229,28991,1D/E,207.5,205,210,2.00E+03,lizard,,,scapulocorocoid,1,1L,,50,,
41229,28992,1D/E,207.5,205,210,2.00E+03,lizard,,,scapulocorocoid,3,3L,,100,,
41229,28993,1D/E,207.5,205,210,2.00E+03,lizard,,,scapulocorocoid,3,3L,,75,,
41229,28994,1D/E,207.5,205,210,2.00E+03,lizard,,,scapulocorocoid,1,1R,,100,,
41229,28995,1D/E,207.5,205,210,2.00E+03,lizard,,,scapulocorocoid,3,3R,,75,,
41229,28996,1D/E,207.5,205,210,2.00E+03,lizard,,,scapulocorocoid,2,2R,,50,,
41229,28997,1D/E,207.5,205,210,2.00E+03,lizard,,,braincase,1,,sphenoid,,,
41229,28998,1D/E,207.5,205,210,2.00E+03,lizard,Phrynosomatidae,Phrynosoma douglasii species complex,squamosal,1,1L,2 small horns,100,,
41229,28999,1D/E,207.5,205,210,2.00E+03,lizard,,,surangular,1,1L,,100,,
41229,29000,1D/E,207.5,205,210,2.00E+03,lizard,,,surangular,1,1L,,100,,
41229,29001,1D/E,207.5,205,210,2.00E+03,lizard,Anguidae,Ophisaurus,surangular_articular,1,1R,,75,,
41229,29002,1D/E,207.5,205,210,2.00E+03,lizard,Phrynosomatidae,Morphotype B,surangular_articular,1,1L,,100,,
41229,29003,1D/E,207.5,205,210,2.00E+03,lizard,Phrynosomatidae,Morphotype A,surangular_articular,1,1L,,100,,
41229,29004,1D/E,207.5,205,210,2.00E+03,lizard,Phrynosomatidae,Morphotype A,surangular_articular,1,1R,,75,,
41229,29005,1D/E,207.5,205,210,2.00E+03,lizard,Phrynosomatidae,Morphotype B,surangular_articular,1,1R,,100,,
41229,29006,1D/E,207.5,205,210,2.00E+03,lizard,,,vertebra,15,,,,,
41229,29007,1D/E,207.5,205,210,2.00E+03,lizard,,,vertebra,115,,,,,
41229,29008,1B,212.5,210,215,2.00E+04,lizard,,,vertebra,3,,,,,
41229,29009,1C,212.5,210,215,2.00E+04,lizard,Phrynosomatidae,cf. Phrynosoma douglasii species complex,dentary,1,1L,"coated in travertine, closed mk, no tubercle",75,,
41229,29010,1C,212.5,210,215,2.00E+04,lizard,Scincidae,Scincinae,dentary,1,1L,"unicuspid,  slightly eroded crowns",75,,crown
41229,29011,1C,212.5,210,215,2.00E+04,lizard,Phrynosomatidae,,dentary,1,1R,,25,,crown
41229,29012,1C,212.5,210,215,2.00E+04,lizard,Phrynosomatidae,,dentary,1,1R,"tricuspid,  eroded tooth crowns and shaft",25,,shaft
41229,29013,1C,212.5,210,215,2.00E+04,lizard,,,femur,2,2L,,75,,
41229,29014,1C,212.5,210,215,2.00E+04,lizard,Scincidae,Scincinae,frontal,1,1L,,100,,
41229,29015,1C,212.5,210,215,2.00E+04,lizard,Phrynosomatidae,Phrynosoma douglasii species complex,frontal,1,,,100,,
41229,29016,1C,212.5,210,215,2.00E+04,lizard,Phrynosomatidae,Phrynosoma ,frontal,1,,,75,,
41229,29017,1C,212.5,210,215,2.00E+04,lizard,,,humerus,1,1L,,50,,
41229,29018,1C,212.5,210,215,2.00E+04,lizard,,,humerus,1,1R,,75,,
41229,29019,1C,212.5,210,215,2.00E+04,lizard,Phrynosomatidae,,jugal,1,1R,,100,,
41229,29020,1C,212.5,210,215,2.00E+04,lizard,Scincidae,Scincinae,jugal,1,1R,,75,,
41229,29021,1C,212.5,210,215,2.00E+04,lizard,Phrynosomatidae,,maxilla,1,1R,"tricuspid, slightly eroded tooth crowns",100,,crown
41229,29022,1C,212.5,210,215,2.00E+04,lizard,Scincidae,Scincinae,maxilla,1,1L,,100,,none
41229,29023,1C,212.5,210,215,2.00E+04,lizard,Crotaphytidae,,maxilla,1,1R,"wide teeth, tricuspid",25,,none
41229,29024,1C,212.5,210,215,2.00E+04,lizard,Phrynosomatidae,,maxilla,1,1R,,25,,none
41229,29025,1C,212.5,210,215,2.00E+04,lizard,Anguidae,,osteoderm,12,,,,,
41229,29026,1C,212.5,210,215,2.00E+04,lizard,Anguidae,Ophisaurus,parietal,1,,,50,,
41229,29027,1C,212.5,210,215,2.00E+04,lizard,,,pelvis,2,2L,,50,,
41229,29028,1C,212.5,210,215,2.00E+04,lizard,Phrynosomatidae,cf. Callisaurini,postorbital,1,,,100,,
